time,low,high,open,close,volume
1555614000,5271.01,5318.18,5271.99,5290.81,618.91
1555617600,5280.00,5314.00,5290.81,5309.18,470.69
1555621200,5295.00,5314.00,5307.49,5296.81,248.17
1555624800,5284.75,5313.00,5296.81,5284.76,447.05
1555628400,5255.94,5285.00,5284.34,5281.81,286.35
1555632000,5265.00,5282.45,5280.50,5272.37,181.64
1555635600,5196.70,5274.11,5273.01,5221.32,1066.56
1555639200,5199.33,5242.21,5221.31,5220.00,246.43
1555642800,5201.19,5235.00,5220.00,5232.76,212.99
1555646400,5222.48,5244.00,5232.76,5241.81,117.05
1555650000,5229.46,5241.82,5241.81,5232.01,89.40
1555653600,5232.01,5244.36,5232.01,5240.51,95.59
1555657200,5238.11,5249.99,5240.51,5249.93,329.33
1555660800,5236.71,5263.99,5249.99,5263.49,73.79
1555664400,5247.61,5266.43,5263.46,5257.23,76.59
1555668000,5243.48,5257.99,5256.68,5257.09,89.88
1555671600,5256.32,5268.56,5257.25,5257.48,82.61
1555675200,5238.12,5266.62,5256.32,5248.98,139.27
1555678800,5238.10,5254.52,5248.99,5251.01,106.02
1555682400,5240.01,5251.61,5251.14,5246.66,149.64
1555686000,5246.66,5289.00,5246.66,5283.59,383.16
1555689600,5267.80,5359.47,5283.59,5279.03,913.74
1555693200,5260.85,5285.00,5277.41,5278.27,220.51
1555696800,5268.49,5302.00,5278.27,5298.80,255.69
1555700400,5280.01,5308.53,5298.08,5299.12,283.11
1555704000,5256.00,5304.53,5294.61,5271.12,526.43
1555707600,5261.96,5289.35,5270.63,5271.67,270.06
1555711200,5250.00,5282.00,5273.29,5282.00,237.87
1555714800,5276.14,5300.00,5281.99,5290.36,183.20
1555718400,5286.29,5304.00,5290.37,5289.34,182.57
1555722000,5285.00,5316.42,5287.79,5312.26,195.89
1555725600,5294.46,5330.00,5312.26,5300.65,312.62
1555729200,5290.00,5307.10,5300.46,5305.82,182.18
1555732800,5297.61,5325.00,5306.80,5325.00,184.93
1555736400,5315.02,5337.08,5324.99,5327.84,140.27
1555740000,5315.00,5341.90,5327.83,5324.02,132.75
1555743600,5324.02,5334.75,5324.02,5331.14,88.43
1555747200,5317.00,5359.98,5331.50,5320.02,215.09
1555750800,5308.42,5333.24,5320.02,5319.57,103.22
1555754400,5297.01,5319.57,5319.57,5314.71,195.76
1555758000,5306.84,5317.83,5314.71,5308.78,87.79
1555761600,5308.77,5330.34,5308.78,5319.34,98.86
1555765200,5316.65,5331.19,5318.34,5320.00,140.19
1555768800,5300.01,5320.25,5320.00,5312.06,186.01
1555772400,5309.16,5338.28,5312.07,5317.25,212.51
1555776000,5310.00,5334.82,5317.26,5329.27,169.93
1555779600,5305.00,5329.66,5329.08,5307.04,227.27
1555783200,5307.05,5318.97,5307.15,5314.76,139.86
1555786800,5311.98,5326.39,5314.75,5323.62,173.90
1555790400,5310.00,5334.80,5323.61,5318.99,265.98
1555794000,5260.24,5319.00,5318.99,5272.94,637.51
1555797600,5271.97,5298.79,5272.94,5296.28,313.37
1555801200,5293.60,5327.73,5293.60,5319.89,318.95
1555804800,5314.91,5348.29,5319.90,5330.01,428.73
1555808400,5326.00,5337.49,5330.01,5327.27,125.69
1555812000,5327.26,5338.04,5327.27,5335.98,171.30
1555815600,5334.16,5349.16,5335.99,5336.01,212.38
1555819200,5322.00,5336.68,5336.00,5331.77,192.03
1555822800,5311.01,5330.00,5329.99,5314.16,138.89
1555826400,5311.48,5325.19,5312.88,5325.18,76.06
1555830000,5313.00,5334.62,5325.18,5315.69,103.95
1555833600,5276.69,5318.86,5315.68,5307.57,444.23
1555837200,5235.70,5307.57,5307.56,5254.85,907.06
1555840800,5236.06,5280.09,5254.85,5264.11,183.79
1555844400,5254.25,5270.00,5264.11,5262.52,191.06
1555848000,5213.34,5262.52,5262.51,5250.73,618.58
1555851600,5253.92,5276.36,5254.07,5270.38,110.76
1555855200,5256.50,5272.78,5270.38,5271.62,168.93
1555858800,5263.56,5282.55,5271.62,5282.55,137.58
1555862400,5270.30,5286.57,5282.55,5270.83,143.40
1555866000,5249.55,5271.99,5271.08,5264.80,218.92
1555869600,5229.67,5270.00,5265.66,5234.99,233.69
1555873200,5234.99,5268.39,5235.00,5259.64,153.19
1555876800,5235.00,5272.43,5259.65,5236.83,174.77
1555880400,5233.14,5288.44,5235.72,5273.73,148.75
1555884000,5270.01,5306.40,5271.11,5295.23,257.59
1555887600,5278.05,5313.51,5293.63,5297.64,207.01
1555891200,5290.31,5307.05,5297.64,5290.32,161.32
1555894800,5260.00,5295.46,5290.31,5268.07,388.43
1555898400,5261.01,5285.23,5268.07,5266.51,172.07
1555902000,5250.45,5277.00,5265.95,5260.00,180.17
1555905600,5260.00,5285.00,5260.01,5274.99,134.58
1555909200,5271.00,5286.99,5275.00,5276.13,253.87
1555912800,5265.52,5288.44,5276.13,5288.44,122.63
1555916400,5280.79,5293.57,5288.43,5281.88,45.39
1555920000,5281.01,5294.46,5281.87,5288.76,87.36
1555923600,5271.85,5305.63,5288.75,5302.81,142.83
1555927200,5298.34,5317.32,5303.91,5313.33,175.08
1555930800,5305.66,5325.04,5313.32,5308.23,269.76
1555934400,5306.00,5324.25,5308.23,5307.77,212.39
1555938000,5296.07,5310.99,5308.08,5296.07,176.69
1555941600,5294.96,5323.60,5296.62,5317.01,346.06
1555945200,5292.54,5407.08,5317.02,5309.98,3073.71
1555948800,5282.59,5313.14,5313.14,5306.79,1033.35
1555952400,5304.56,5369.99,5306.79,5369.99,875.86
1555956000,5363.09,5423.35,5369.98,5412.23,1199.61
1555959600,5358.06,5440.84,5412.21,5386.89,1382.82
1555963200,5361.55,5407.50,5386.90,5365.00,565.30
1555966800,5353.71,5398.59,5364.99,5384.93,396.25
1555970400,5378.48,5405.00,5384.93,5401.17,609.52
1555974000,5369.58,5400.20,5400.20,5387.60,281.71
1555977600,5361.01,5390.80,5387.60,5381.69,306.24
1555981200,5378.10,5390.00,5381.69,5387.90,259.08
1555984800,5387.90,5405.00,5387.91,5404.19,376.69
1555988400,5404.18,5448.00,5404.19,5430.17,1049.70
1555992000,5431.40,5650.01,5432.58,5517.71,4524.76
1555995600,5504.18,5554.99,5517.70,5537.50,669.33
1555999200,5514.36,5552.71,5536.77,5536.53,506.53
1556002800,5526.75,5554.99,5536.52,5540.80,214.24
1556006400,5540.10,5582.99,5540.10,5546.05,573.61
1556010000,5511.99,5548.27,5546.06,5537.15,327.15
1556013600,5537.15,5558.86,5537.15,5550.49,295.81
1556017200,5540.97,5560.39,5550.49,5557.44,270.32
1556020800,5553.18,5588.09,5557.44,5566.54,513.99
1556024400,5557.76,5595.00,5566.54,5573.92,513.41
1556028000,5565.40,5588.00,5573.84,5581.11,907.47
1556031600,5542.87,5582.80,5582.32,5566.36,1072.15
1556035200,5550.00,5575.00,5566.76,5574.08,468.72
1556038800,5573.42,5616.83,5574.59,5583.91,1400.63
1556042400,5583.91,5609.99,5583.91,5603.92,723.78
1556046000,5572.31,5606.50,5603.92,5587.56,680.63
1556049600,5556.00,5589.17,5587.56,5579.94,696.15
1556053200,5570.00,5585.71,5579.46,5570.02,344.17
1556056800,5507.60,5570.02,5570.02,5560.33,1064.58
1556060400,5529.38,5567.80,5560.32,5532.75,449.36
1556064000,5532.40,5560.60,5532.75,5540.41,1012.71
1556067600,5483.07,5560.00,5540.40,5547.00,1726.37
1556071200,5540.97,5564.31,5546.98,5559.99,436.83
1556074800,5559.17,5582.45,5559.17,5574.00,375.29
1556078400,5567.15,5612.17,5574.00,5595.39,615.54
1556082000,5576.42,5614.86,5595.39,5608.60,230.04
1556085600,5584.29,5624.47,5604.03,5592.01,361.49
1556089200,5415.00,5599.88,5592.00,5467.13,2238.26
1556092800,5435.01,5488.48,5467.14,5480.46,733.28
1556096400,5458.42,5488.15,5480.46,5462.79,340.16
1556100000,5413.86,5479.74,5462.79,5417.85,501.79
1556103600,5383.59,5448.84,5418.70,5432.98,668.57
1556107200,5427.65,5464.21,5432.75,5458.35,308.99
1556110800,5440.01,5473.38,5458.34,5443.47,486.14
1556114400,5431.96,5468.89,5443.12,5462.60,599.04
1556118000,5456.27,5483.38,5462.51,5462.96,513.42
1556121600,5420.15,5472.05,5462.02,5438.01,508.54
1556125200,5411.02,5453.26,5436.53,5411.38,577.19
1556128800,5374.00,5425.91,5412.10,5404.01,1014.68
1556132400,5400.78,5441.36,5404.02,5430.03,693.50
1556136000,5427.14,5449.32,5430.02,5439.99,379.17
1556139600,5410.25,5446.17,5440.00,5436.26,331.84
1556143200,5433.47,5444.00,5436.24,5443.85,265.24
1556146800,5418.96,5446.00,5443.86,5441.90,219.72
1556150400,5436.10,5465.57,5440.59,5454.80,280.44
1556154000,5444.49,5458.02,5454.80,5456.32,186.64
1556157600,5425.00,5459.70,5456.31,5427.98,262.41
1556161200,5412.90,5441.61,5428.00,5438.33,220.79
1556164800,5425.00,5450.00,5438.41,5425.19,158.77
1556168400,5406.91,5432.92,5425.00,5429.25,233.24
1556172000,5396.53,5429.25,5429.25,5407.02,402.84
1556175600,5394.29,5432.01,5407.02,5430.49,159.83
1556179200,5418.00,5430.48,5430.48,5427.40,79.44
1556182800,5378.45,5429.96,5427.39,5423.04,279.45
1556186400,5423.04,5458.69,5423.04,5457.83,444.79
1556190000,5435.01,5467.20,5457.83,5467.20,337.92
1556193600,5452.41,5472.00,5467.20,5459.31,212.77
1556197200,5446.44,5459.44,5459.31,5457.86,306.63
1556200800,5436.00,5458.13,5457.87,5449.69,326.76
1556204400,5449.69,5464.23,5449.69,5456.28,429.39
1556208000,5454.30,5481.31,5456.15,5479.28,416.23
1556211600,5479.19,5498.00,5479.28,5494.09,378.75
1556215200,5491.85,5499.99,5493.68,5498.93,201.41
1556218800,5481.32,5512.12,5498.91,5488.42,400.45
1556222400,5474.09,5497.31,5487.89,5495.00,512.29
1556226000,5382.00,5500.00,5494.99,5388.97,781.79
1556229600,4963.00,5388.97,5388.97,5131.52,9616.95
1556233200,5084.44,5157.07,5131.15,5134.81,1522.85
1556236800,5060.40,5134.82,5134.82,5115.95,1227.57
1556240400,5115.90,5166.21,5115.95,5144.23,1065.65
1556244000,5129.90,5295.03,5145.49,5222.73,1830.31
1556247600,5193.07,5234.00,5222.73,5203.00,781.10
1556251200,5176.39,5239.49,5202.99,5176.42,625.83
1556254800,5176.43,5216.14,5177.75,5193.91,444.70
1556258400,5146.52,5199.15,5193.92,5176.46,658.69
1556262000,5149.47,5186.03,5176.46,5163.47,243.99
1556265600,5162.01,5194.68,5163.83,5176.43,222.91
1556269200,5158.03,5185.51,5176.42,5172.10,181.82
1556272800,5158.00,5186.98,5170.63,5159.90,240.79
1556276400,5127.47,5168.71,5159.11,5158.63,429.06
1556280000,5131.00,5184.84,5158.36,5175.06,290.39
1556283600,5165.00,5180.41,5175.01,5166.53,439.20
1556287200,5153.80,5170.38,5166.53,5162.77,524.12
1556290800,5125.00,5168.08,5162.76,5138.54,458.44
1556294400,5041.14,5138.54,5138.54,5102.61,1350.30
1556298000,5083.00,5124.00,5102.61,5096.49,492.64
1556301600,5066.11,5116.14,5098.08,5074.21,543.07
1556305200,5060.18,5104.98,5073.60,5077.68,599.28
1556308800,5068.65,5117.65,5077.68,5097.30,697.66
1556312400,5092.08,5124.00,5097.30,5122.90,318.27
1556316000,5121.33,5175.01,5122.36,5148.38,524.82
1556319600,5136.04,5161.03,5148.38,5159.51,233.09
1556323200,5149.00,5176.17,5159.50,5151.00,221.60
1556326800,5136.78,5154.78,5151.01,5150.16,207.75
1556330400,5141.87,5160.77,5150.16,5147.92,192.69
1556334000,5141.67,5161.00,5147.92,5141.67,189.77
1556337600,5117.46,5143.01,5141.69,5139.00,191.43
1556341200,5128.02,5151.84,5138.99,5151.16,137.27
1556344800,5151.84,5165.88,5151.84,5162.75,148.31
1556348400,5150.82,5175.09,5162.75,5173.28,157.55
1556352000,5151.06,5173.28,5173.27,5155.98,101.06
1556355600,5143.47,5161.35,5155.98,5149.00,71.82
1556359200,5147.46,5159.98,5149.00,5156.82,91.45
1556362800,5155.72,5167.62,5156.83,5157.20,116.91
1556366400,5147.11,5160.47,5157.20,5148.01,104.46
1556370000,5140.30,5158.26,5148.01,5155.26,127.99
1556373600,5151.42,5184.13,5155.26,5166.82,219.20
1556377200,5150.00,5174.13,5166.82,5151.17,188.38
1556380800,5151.17,5169.37,5151.17,5165.11,121.29
1556384400,5160.55,5182.23,5165.11,5175.49,274.80
1556388000,5166.38,5178.78,5175.50,5171.49,218.09
1556391600,5169.95,5221.24,5171.50,5205.30,385.64
1556395200,5190.04,5212.87,5205.31,5203.24,224.18
1556398800,5200.00,5215.00,5203.22,5204.98,190.01
1556402400,5194.33,5212.86,5203.96,5200.00,129.36
1556406000,5162.12,5205.62,5200.00,5170.60,257.71
1556409600,5171.01,5188.11,5171.90,5182.49,154.78
1556413200,5176.60,5186.55,5182.50,5182.22,116.75
1556416800,5139.22,5182.32,5182.22,5158.99,410.20
1556420400,5158.82,5175.53,5160.20,5175.12,85.55
1556424000,5163.89,5176.00,5175.16,5166.10,79.77
1556427600,5158.41,5173.99,5166.10,5173.99,97.88
1556431200,5156.24,5177.75,5173.99,5171.16,248.94
1556434800,5171.14,5182.58,5171.16,5178.87,93.92
1556438400,5173.00,5185.76,5178.87,5179.01,48.74
1556442000,5165.53,5185.44,5179.01,5177.10,317.57
1556445600,5175.86,5197.20,5177.11,5197.20,119.36
1556449200,5184.12,5214.50,5198.25,5208.18,258.84
1556452800,5190.00,5208.19,5208.19,5191.82,156.29
1556456400,5153.28,5200.00,5191.82,5160.06,408.03
1556460000,5155.00,5180.00,5160.06,5161.85,143.20
1556463600,5161.85,5198.96,5161.86,5193.98,222.90
1556467200,5177.81,5194.00,5193.80,5182.27,139.03
1556470800,5170.17,5187.44,5181.25,5175.45,138.37
1556474400,5158.77,5176.09,5175.44,5165.09,213.95
1556478000,5101.00,5171.10,5165.10,5143.28,458.70
1556481600,5126.24,5158.02,5143.34,5126.24,223.24
1556485200,5109.41,5140.00,5125.85,5135.85,334.71
1556488800,5125.00,5156.63,5135.85,5155.65,217.51
1556492400,5135.68,5162.65,5154.46,5155.00,225.09
1556496000,5146.20,5175.00,5155.00,5173.52,214.13
1556499600,5167.20,5176.60,5173.52,5176.34,320.15
1556503200,5168.36,5179.00,5176.60,5176.00,222.58
1556506800,5170.66,5179.99,5176.00,5178.27,168.82
1556510400,5171.99,5188.17,5178.28,5187.50,270.81
1556514000,5174.30,5189.54,5187.50,5180.08,167.16
1556517600,5177.52,5188.38,5180.09,5179.73,107.92
1556521200,5160.82,5180.28,5179.79,5163.43,219.91
1556524800,5160.00,5166.46,5163.44,5165.01,146.88
1556528400,5135.23,5167.75,5165.01,5160.51,333.23
1556532000,5118.64,5162.04,5162.04,5144.56,367.37
1556535600,5140.00,5156.53,5144.56,5152.01,104.94
1556539200,5104.11,5152.01,5152.01,5128.01,411.13
